Precinct,Krasner,Khan,Untermeyer,El_Shabazz,Negrin,Deni,O_Neill,Write_In,DivNo,Winner,WinPercent
50-08,60.44,14.29,4.4,17.58,3.3,0,0,0,5008,Krasner,60.44
50-09,46.58,18.38,5.56,20.94,6.41,0.43,1.71,0,5009,Krasner,46.58
50-10,59.59,10.96,3.42,14.38,10.27,0,1.37,0,5010,Krasner,59.59
50-11,55.28,13.01,4.07,16.26,10.57,0.81,0,0,5011,Krasner,55.28
50-12,64.32,15.68,2.7,11.89,3.24,0.54,1.62,0,5012,Krasner,64.32
50-13,55.56,15.56,6.67,15.56,5.19,0.74,0.74,0,5013,Krasner,55.56
50-14,56.25,14.06,4.69,18.75,6.25,0,0,0,5014,Krasner,56.25
50-15,63.13,10,6.25,13.75,6.88,0,0,0,5015,Krasner,63.13
50-16,46.71,15.57,4.19,20.36,8.98,1.2,2.99,0,5016,Krasner,46.71
50-17,51.25,15,6.88,20.63,5.63,0.63,0,0,5017,Krasner,51.25
50-18,53.64,13.91,1.99,21.85,7.28,0.66,0.66,0,5018,Krasner,53.64
50-19,52.7,15.77,3.73,21.16,6.22,0.41,0,0,5019,Krasner,52.7
50-20,57.14,8.44,8.44,19.48,3.25,0.65,2.6,0,5020,Krasner,57.14
50-21,52.14,12.82,6.41,15.38,13.25,0,0,0,5021,Krasner,52.14
50-22,61.71,12,4.57,16.57,5.14,0,0,0,5022,Krasner,61.71
50-23,55.94,12.59,2.1,25.87,2.8,0.7,0,0,5023,Krasner,55.94
50-24,53.8,15.2,4.68,21.05,3.51,0,1.75,0,5024,Krasner,53.8
50-25,65.45,10,7.27,11.82,4.55,0.91,0,0,5025,Krasner,65.45
50-26,58.33,14.74,7.05,11.54,5.77,1.92,0.64,0,5026,Krasner,58.33
50-27,61.95,13.66,1.46,16.1,4.88,0.98,0.98,0,5027,Krasner,61.95
50-28,60.24,13.25,8.43,13.86,3.61,0.6,0,0,5028,Krasner,60.24
50-29,70.92,8.67,2.55,10.71,5.61,0.51,1.02,0,5029,Krasner,70.92
50-30,51.85,14.81,3.7,20.74,7.41,0,1.48,0,5030,Krasner,51.85
51-01,34.09,9.09,32.95,13.64,6.82,1.14,2.27,0,5101,Krasner,34.09
51-02,64.94,7.79,1.3,16.88,5.19,0,3.9,0,5102,Krasner,64.94
51-03,32,16,14,20,10,2,6,0,5103,Krasner,32
51-04,40.51,12.66,18.99,18.99,6.33,2.53,0,0,5104,Krasner,40.51
51-05,69.01,6.34,7.75,10.56,4.93,0,1.41,0,5105,Krasner,69.01
51-06,84.58,5.42,3.33,2.92,2.5,0,1.25,0,5106,Krasner,84.58
51-07,51.81,16.87,13.25,13.25,3.61,0,1.2,0,5107,Krasner,51.81
51-08,41.79,23.88,2.99,17.91,8.96,2.99,1.49,0,5108,Krasner,41.79
51-09,11.54,19.23,25,25,13.46,0,5.77,0,5109,Tie,25
51-10,49.15,15.25,16.95,11.86,5.08,0,1.69,0,5110,Krasner,49.15
51-11,25.3,19.28,32.53,10.84,8.43,0,3.61,0,5111,Untermeyer,32.53
51-12,31.33,22.89,18.07,18.07,3.61,4.82,1.2,0,5112,Krasner,31.33
51-13,24.56,12.28,15.79,24.56,12.28,5.26,5.26,0,5113,Tie,24.56
51-14,66.49,8.65,9.73,9.19,4.32,0,1.62,0,5114,Krasner,66.49
51-15,40.74,16.67,11.11,25,5.56,0.93,0,0,5115,Krasner,40.74
51-16,32.05,12.82,11.54,34.62,6.41,1.28,1.28,0,5116,El Shabazz,34.62
51-17,38.1,5.95,23.81,16.67,13.1,2.38,0,0,5117,Krasner,38.1
51-18,40.7,12.79,20.93,15.12,5.81,4.65,0,0,5118,Krasner,40.7
51-19,29.31,13.79,13.79,29.31,10.34,3.45,0,0,5119,Tie,29.31
51-20,43.24,9.46,13.51,25.68,6.76,1.35,0,0,5120,Krasner,43.24
51-21,37.5,17.5,15,25,5,0,0,0,5121,Krasner,37.5
51-22,25.71,15.71,15.71,34.29,8.57,0,0,0,5122,El Shabazz,34.29
51-23,50,12.9,4.84,19.35,9.68,0,3.23,0,5123,Krasner,50
51-24,33.87,11.29,16.13,24.19,14.52,0,0,0,5124,Krasner,33.87
51-25,29.07,9.3,15.12,24.42,18.6,2.33,1.16,0,5125,Krasner,29.07
51-26,34.57,16.05,12.35,20.99,14.81,0,1.23,0,5126,Krasner,34.57
51-27,36,24,8,20,6,2,4,0,5127,Krasner,36
51-28,42.86,15.38,9.89,24.18,6.59,1.1,0,0,5128,Krasner,42.86
52-01,29.89,11.49,3.45,16.09,36.78,1.15,1.15,0,5201,Negrin,36.78
52-02,50,18.75,6.25,11.25,13.13,0.63,0,0,5202,Krasner,50
52-03,31.25,18.75,0,25,18.75,0,6.25,0,5203,Krasner,31.25
52-04,31.33,31.33,8.43,6.02,20.48,2.41,0,0,5204,Tie,31.33
52-05,38.85,18.71,7.19,15.83,17.27,0.72,1.44,0,5205,Krasner,38.85
52-06,47.55,15.38,6.29,15.38,11.89,2.1,1.4,0,5206,Krasner,47.55
52-07,50.46,11.01,6.42,15.6,15.6,0.92,0,0,5207,Krasner,50.46
52-08,22.22,16.34,10.46,24.84,23.53,0,2.61,0,5208,El Shabazz,24.84
52-09,25.18,24.46,10.79,16.55,21.58,0.72,0.72,0,5209,Krasner,25.18
52-10,53.53,12.35,7.06,10.59,15.88,0.59,0,0,5210,Krasner,53.53
52-11,40.77,14.62,8.46,16.92,17.69,0,1.54,0,5211,Krasner,40.77
52-12,28.26,21.01,12.32,13.77,22.46,0.72,1.45,0,5212,Krasner,28.26
52-13,35.36,13.81,8.29,12.71,26.52,1.66,1.66,0,5213,Krasner,35.36
52-14,36.88,21.99,9.93,11.35,17.02,1.42,1.42,0,5214,Krasner,36.88
52-15,36.36,17.11,12.3,19.25,12.3,0,2.67,0,5215,Krasner,36.36
52-16,35.09,16.96,6.43,17.54,18.13,1.75,4.09,0,5216,Krasner,35.09
52-17,31.06,18.94,12.88,26.52,8.33,2.27,0,0,5217,Krasner,31.06
52-18,43.71,15.23,6.62,17.88,15.89,0,0.66,0,5218,Krasner,43.71
52-19,38.31,16.88,9.09,20.13,9.74,1.3,4.55,0,5219,Krasner,38.31
52-20,38.51,21.62,7.43,12.84,16.22,1.35,2.03,0,5220,Krasner,38.51
52-21,44.09,9.68,10.75,16.13,13.98,0,5.38,0,5221,Krasner,44.09
52-22,41.07,17.86,8.93,12.5,17.86,0.89,0.89,0,5222,Krasner,41.07
52-23,40.54,8.11,5.41,26.13,19.82,0,0,0,5223,Krasner,40.54
52-24,37.93,18.97,5.17,18.97,13.79,2.59,2.59,0,5224,Krasner,37.93
52-25,37.78,11.11,10,23.89,15.56,1.11,0.56,0,5225,Krasner,37.78
52-26,40.65,19.35,7.1,14.19,16.13,1.94,0.65,0,5226,Krasner,40.65
52-27,31.79,19.87,8.61,19.21,19.87,0.66,0,0,5227,Krasner,31.79
52-28,34.43,14.75,21.31,9.84,18.03,0,1.64,0,5228,Krasner,34.43
53-01,25.45,18.18,18.18,12.73,10.91,7.27,7.27,0,5301,Krasner,25.45
53-02,35.09,21.05,14.04,15.79,10.53,1.75,1.75,0,5302,Krasner,35.09
53-03,18.18,18.18,18.18,13.64,20.45,2.27,9.09,0,5303,Negrin,20.45
53-04,31.88,24.64,15.94,14.49,10.14,0,2.9,0,5304,Krasner,31.88
53-05,14.06,25,10.94,17.19,26.56,3.13,3.13,0,5305,Negrin,26.56
53-06,25.64,30.77,7.69,12.82,17.95,2.56,2.56,0,5306,Khan,30.77
53-07,37.5,7.5,20,12.5,20,2.5,0,0,5307,Krasner,37.5
53-08,23.53,14.71,8.82,17.65,26.47,0,8.82,0,5308,Negrin,26.47
53-09,41.18,11.76,17.65,2.94,26.47,0,0,0,5309,Krasner,41.18
53-10,31.58,10.53,18.42,7.89,28.95,0,2.63,0,5310,Krasner,31.58
53-11,16.36,18.18,14.55,14.55,20,3.64,12.73,0,5311,Negrin,20
53-12,18.67,22.67,12,9.33,26.67,1.33,9.33,0,5312,Negrin,26.67
53-13,13.73,25.49,33.33,5.88,19.61,1.96,0,0,5313,Untermeyer,33.33
53-14,23.91,21.74,17.39,8.7,19.57,2.17,6.52,0,5314,Krasner,23.91
53-15,22.73,19.32,18.18,3.41,20.45,2.27,13.64,0,5315,Krasner,22.73
53-16,17.19,21.88,14.06,1.56,40.63,0,4.69,0,5316,Negrin,40.63
53-17,20.69,25.86,6.9,0,27.59,1.72,17.24,0,5317,Negrin,27.59
53-18,18.75,17.19,15.63,14.06,18.75,0,15.63,0,5318,Tie,18.75
53-19,19.67,27.87,8.2,8.2,24.59,6.56,4.92,0,5319,Khan,27.87
53-20,14.55,38.18,14.55,7.27,5.45,3.64,16.36,0,5320,Khan,38.18
53-21,20.51,20.51,23.08,0,23.08,5.13,7.69,0,5321,Untermeyer,23.08
53-22,16.67,31.94,16.67,5.56,18.06,2.78,8.33,0,5322,Khan,31.94
53-23,25.93,14.81,18.52,3.7,33.33,0,3.7,0,5323,Negrin,33.33
54-01,23.81,16.67,26.19,7.14,14.29,2.38,9.52,0,5401,Untermeyer,26.19
54-02,15.15,18.18,6.06,27.27,15.15,6.06,12.12,0,5402,El Shabazz,27.27
54-03,24,24,24,16,8,0,4,0,5403,Tie,24
54-04,33.33,23.08,23.08,10.26,5.13,0,5.13,0,5404,Krasner,33.33
54-05,18.52,25.93,18.52,22.22,11.11,0,3.7,0,5405,Khan,25.93
54-06,10.34,24.14,10.34,17.24,17.24,6.9,13.79,0,5406,Khan,24.14
54-07,16.67,10,20,13.33,23.33,0,16.67,0,5407,Negrin,23.33
54-08,12.5,9.38,18.75,15.63,31.25,0,12.5,0,5408,Negrin,31.25
54-09,23.73,28.81,10.17,13.56,18.64,1.69,3.39,0,5409,Khan,28.81
54-10,13.04,26.09,8.7,4.35,26.09,0,21.74,0,5410,Tie,26.09
54-11,26.47,29.41,11.76,5.88,11.76,0,14.71,0,5411,Khan,29.41
54-12,33.33,21.21,9.09,18.18,6.06,3.03,9.09,0,5412,Krasner,33.33
54-13,15.15,21.21,18.18,21.21,6.06,9.09,9.09,0,5413,Tie,21.21
54-14,12,16,20,8,40,0,4,0,5414,Negrin,40
54-15,17.39,26.09,13.04,4.35,21.74,0,17.39,0,5415,Khan,26.09
54-16,15.38,19.23,19.23,23.08,3.85,7.69,11.54,0,5416,El Shabazz,23.08
54-17,8.82,23.53,29.41,5.88,29.41,0,2.94,0,5417,Tie,29.41
54-18,25.64,17.95,23.08,2.56,17.95,5.13,7.69,0,5418,Krasner,25.64
54-19,29.03,19.35,12.9,12.9,12.9,0,12.9,0,5419,Krasner,29.03
54-20,20,24,12,8,32,0,4,0,5420,Negrin,32
54-21,2.22,24.44,31.11,4.44,11.11,6.67,20,0,5421,Untermeyer,31.11
54-22,21.43,7.14,17.86,7.14,17.86,0,28.57,0,5422,O'Neill,28.57
55-01,9.09,27.27,21.21,6.06,12.12,6.06,18.18,0,5501,Khan,27.27
55-02,25,25,17.86,0,14.29,1.79,16.07,0,5502,Tie,25
55-03,10.87,15.22,19.57,6.52,19.57,0,28.26,0,5503,O'Neill,28.26
55-04,10.61,12.12,39.39,3.03,19.7,3.03,12.12,0,5504,Untermeyer,39.39
55-05,16.98,13.21,24.53,1.89,22.64,3.77,16.98,0,5505,Untermeyer,24.53
55-06,25.93,22.22,25.93,0,18.52,0,7.41,0,5506,Krasner,25.93
55-07,37.11,14.43,26.8,2.06,14.43,2.06,3.09,0,5507,Krasner,37.11
55-08,9.43,32.08,18.87,0,16.98,3.77,18.87,0,5508,Khan,32.08
55-09,10,30,23.33,0,20,3.33,13.33,0,5509,Khan,30
55-10,23.33,36.67,6.67,6.67,16.67,3.33,6.67,0,5510,Khan,36.67
55-11,8.89,15.56,22.22,6.67,31.11,0,15.56,0,5511,Negrin,31.11
55-12,5.41,29.73,16.22,8.11,16.22,2.7,21.62,0,5512,Khan,29.73
55-13,7.69,12.82,25.64,5.13,15.38,2.56,30.77,0,5513,O'Neill,30.77
55-14,20,13.33,13.33,0,11.11,2.22,40,0,5514,O'Neill,40
55-15,2.7,24.32,21.62,5.41,21.62,0,24.32,0,5515,Tie,24.32
55-16,13.04,17.39,26.09,0,34.78,2.17,6.52,0,5516,Negrin,34.78
55-17,9.3,23.26,23.26,0,27.91,2.33,13.95,0,5517,Negrin,27.91
55-18,8.11,27.03,24.32,0,29.73,0,10.81,0,5518,Negrin,29.73
55-19,12.2,36.59,14.63,0,12.2,0,24.39,0,5519,Khan,36.59
55-20,10.34,20.69,17.24,1.72,27.59,5.17,17.24,0,5520,Negrin,27.59
55-21,11.11,31.11,17.78,0,13.33,4.44,22.22,0,5521,Khan,31.11
55-22,10,16.67,10,0,30,0,33.33,0,5522,O'Neill,33.33
55-23,25.71,11.43,17.14,2.86,5.71,5.71,31.43,0,5523,O'Neill,31.43
55-24,8.82,23.53,14.71,8.82,17.65,0,26.47,0,5524,O'Neill,26.47
55-25,18.18,9.09,25,6.82,18.18,2.27,20.45,0,5525,Untermeyer,25
55-26,13.21,13.21,20.75,9.43,24.53,3.77,15.09,0,5526,Negrin,24.53
55-27,12.77,14.89,10.64,8.51,36.17,2.13,14.89,0,5527,Negrin,36.17
55-28,13.33,11.11,33.33,4.44,15.56,6.67,15.56,0,5528,Untermeyer,33.33
55-29,11.11,8.89,31.11,0,42.22,0,6.67,0,5529,Negrin,42.22
56-01,10.61,15.15,19.7,0,16.67,4.55,33.33,0,5601,O'Neill,33.33
56-02,16,16,6,0,32,0,30,0,5602,Negrin,32
56-03,38.46,11.54,19.23,0,11.54,0,19.23,0,5603,Krasner,38.46
56-04,29.73,13.51,13.51,5.41,29.73,2.7,5.41,0,5604,Tie,29.73
56-05,11.9,16.67,28.57,7.14,21.43,0,14.29,0,5605,Untermeyer,28.57
56-06,5.61,19.63,28.97,2.8,22.43,1.87,18.69,0,5606,Untermeyer,28.97
56-07,17.65,23.53,26.47,5.88,11.76,4.41,10.29,0,5607,Untermeyer,26.47
56-08,11.11,19.19,33.33,2.02,15.15,3.03,16.16,0,5608,Untermeyer,33.33
56-09,14.04,22.81,26.32,1.75,17.54,0,17.54,0,5609,Untermeyer,26.32
56-10,23.73,22.03,18.64,3.39,11.86,0,20.34,0,5610,Krasner,23.73
56-11,18.6,27.91,20.93,4.65,11.63,0,16.28,0,5611,Khan,27.91
56-12,4.92,11.48,21.31,6.56,42.62,1.64,11.48,0,5612,Negrin,42.62
56-13,26.67,15.56,26.67,0,17.78,0,13.33,0,5613,Krasner,26.67
56-14,16.67,16.67,11.9,9.52,23.81,2.38,19.05,0,5614,Negrin,23.81
56-15,15.38,11.54,50,0,15.38,3.85,3.85,0,5615,Untermeyer,50
56-16,9.62,17.31,23.08,3.85,30.77,0,15.38,0,5616,Negrin,30.77
56-17,9.76,17.07,24.39,2.44,36.59,4.88,4.88,0,5617,Negrin,36.59
56-18,11.11,35.19,25.93,5.56,5.56,5.56,11.11,0,5618,Khan,35.19
56-19,11.9,19.05,17.86,10.71,17.86,4.76,17.86,0,5619,Khan,19.05
56-20,6.52,23.91,41.3,0,13.04,0,15.22,0,5620,Untermeyer,41.3
56-21,15,18.33,16.67,3.33,25,6.67,15,0,5621,Negrin,25
56-22,4.76,9.52,74.29,0.95,8.57,0,1.9,0,5622,Untermeyer,74.29
56-23,9.26,22.22,18.52,1.85,25.93,0,22.22,0,5623,Negrin,25.93
56-24,17.31,17.31,25,1.92,15.38,0,23.08,0,5624,Untermeyer,25
56-25,18.52,11.11,32.1,2.47,14.81,6.17,14.81,0,5625,Untermeyer,32.1
56-26,13.79,20.69,18.97,3.45,31.03,0,12.07,0,5626,Negrin,31.03
56-27,8.89,35.56,26.67,4.44,13.33,2.22,8.89,0,5627,Khan,35.56
56-28,6.78,27.12,28.81,1.69,22.03,0,13.56,0,5628,Untermeyer,28.81
56-29,17.11,22.37,34.21,3.95,7.89,2.63,11.84,0,5629,Untermeyer,34.21
56-30,28.17,11.27,22.54,8.45,19.72,2.82,7.04,0,5630,Krasner,28.17
56-31,14.29,30.36,26.79,3.57,17.86,0,7.14,0,5631,Khan,30.36
56-32,10.34,20.69,10.34,6.9,34.48,3.45,13.79,0,5632,Negrin,34.48
56-33,12.07,24.14,13.79,8.62,22.41,5.17,13.79,0,5633,Khan,24.14
56-34,22.22,46.3,5.56,7.41,16.67,0,1.85,0,5634,Khan,46.3
56-35,0,32.35,20.59,2.94,35.29,2.94,5.88,0,5635,Negrin,35.29
56-36,25.49,11.76,21.57,1.96,29.41,1.96,7.84,0,5636,Negrin,29.41
56-37,11.11,11.11,19.44,8.33,30.56,2.78,16.67,0,5637,Negrin,30.56
56-38,11.32,30.19,22.64,5.66,18.87,1.89,9.43,0,5638,Khan,30.19
56-39,18.92,10.81,18.92,8.11,21.62,0,21.62,0,5639,Negrin,21.62
56-40,12.82,28.21,17.95,2.56,23.08,0,15.38,0,5640,Khan,28.21
56-41,18.06,31.94,23.61,5.56,11.11,1.39,8.33,0,5641,Khan,31.94
57-01,7.58,10.61,18.18,3.03,24.24,1.52,34.85,0,5701,O'Neill,34.85
57-02,10.81,16.22,13.51,1.35,21.62,2.7,33.78,0,5702,O'Neill,33.78
57-03,8,38,2,0,20,4,28,0,5703,Khan,38
57-04,17.39,20.29,10.14,0,24.64,10.14,17.39,0,5704,Negrin,24.64
57-05,13.04,23.91,15.22,0,17.39,6.52,23.91,0,5705,Tie,23.91
57-06,22.33,22.33,15.53,3.88,11.65,2.91,21.36,0,5706,Tie,22.33
57-07,28.26,21.74,15.22,13.04,13.04,4.35,4.35,0,5707,Krasner,28.26
57-08,20,14.67,14.67,4,24,2.67,20,0,5708,Negrin,24
57-09,12,10,10,4,28,10,26,0,5709,Negrin,28
57-10,32.08,16.98,16.98,3.77,16.98,1.89,11.32,0,5710,Krasner,32.08
57-11,11.94,23.88,13.43,0,17.91,1.49,31.34,0,5711,O'Neill,31.34
57-12,14.29,21.43,8.57,1.43,28.57,0,25.71,0,5712,Negrin,28.57
57-13,5.26,8.77,12.28,1.75,36.84,1.75,33.33,0,5713,Negrin,36.84
57-14,11.76,5.88,7.84,0,15.69,7.84,50.98,0,5714,O'Neill,50.98
57-15,22.22,14.29,11.11,3.17,23.81,3.17,22.22,0,5715,Negrin,23.81
57-16,7.14,23.21,10.71,1.79,25,3.57,28.57,0,5716,O'Neill,28.57
57-17,7.23,30.12,6.02,1.2,27.71,3.61,24.1,0,5717,Khan,30.12
57-18,3.85,25.64,16.67,0,20.51,6.41,26.92,0,5718,O'Neill,26.92
57-19,6.78,16.95,15.25,0,30.51,0,30.51,0,5719,Negrin,30.51
57-20,21.21,21.21,9.09,0,39.39,0,9.09,0,5720,Negrin,39.39
57-21,9.09,18.18,10.61,1.52,19.7,0,40.91,0,5721,O'Neill,40.91
57-22,13.43,8.96,13.43,0,7.46,2.99,53.73,0,5722,O'Neill,53.73
57-23,14.86,16.22,8.11,4.05,33.78,0,22.97,0,5723,Negrin,33.78
57-24,24,12,4,4,36,0,20,0,5724,Negrin,36
57-25,14,18,10,2,24,4,28,0,5725,O'Neill,28
57-26,22.45,18.37,14.29,10.2,14.29,6.12,14.29,0,5726,Krasner,22.45
57-27,27.27,23.64,7.27,12.73,14.55,0,14.55,0,5727,Krasner,27.27
57-28,9.52,22.22,12.7,1.59,26.98,4.76,22.22,0,5728,Negrin,26.98
58-01,19.51,26.83,14.63,4.88,17.07,2.44,14.63,0,5801,Khan,26.83
58-02,19.05,28.57,23.81,4.76,14.29,0,9.52,0,5802,Khan,28.57
58-03,13.64,30.3,15.15,1.52,24.24,3.03,12.12,0,5803,Khan,30.3
58-04,6.25,16.25,15,1.25,28.75,1.25,31.25,0,5804,O'Neill,31.25
58-05,24.36,17.95,8.97,3.85,32.05,2.56,10.26,0,5805,Negrin,32.05
58-06,4.17,27.08,22.92,2.08,29.17,2.08,12.5,0,5806,Negrin,29.17
58-07,15.09,11.32,13.21,0,45.28,0,15.09,0,5807,Negrin,45.28
58-08,18.46,33.85,13.85,3.08,21.54,0,9.23,0,5808,Khan,33.85
58-09,5.17,22.41,22.41,0,29.31,1.72,18.97,0,5809,Negrin,29.31
58-10,19.61,25.49,11.76,1.96,27.45,0,13.73,0,5810,Negrin,27.45
58-11,15.38,25.64,17.95,0,20.51,2.56,17.95,0,5811,Khan,25.64
58-12,8.57,25.71,17.14,2.86,31.43,5.71,8.57,0,5812,Negrin,31.43
58-13,9.38,35.94,15.63,1.56,32.81,0,4.69,0,5813,Khan,35.94
58-14,31.58,21.05,7.89,0,23.68,2.63,13.16,0,5814,Krasner,31.58
58-15,20,16,8,0,24,8,24,0,5815,Negrin,24
58-16,6.25,17.5,12.5,0,38.75,0,25,0,5816,Negrin,38.75
58-17,3.9,33.77,15.58,2.6,27.27,6.49,10.39,0,5817,Khan,33.77
58-18,23.81,14.29,14.29,7.14,21.43,0,19.05,0,5818,Krasner,23.81
58-19,11.63,27.91,19.77,0,25.58,3.49,11.63,0,5819,Khan,27.91
58-20,30.99,12.68,14.08,1.41,19.72,2.82,18.31,0,5820,Krasner,30.99
58-21,19.35,20.97,11.29,4.84,27.42,1.61,14.52,0,5821,Negrin,27.42
58-22,4.55,25,11.36,2.27,34.09,2.27,20.45,0,5822,Negrin,34.09
58-23,10.96,26.03,10.96,1.37,38.36,2.74,9.59,0,5823,Negrin,38.36
58-24,8.93,22.32,15.18,0.89,41.07,0.89,10.71,0,5824,Negrin,41.07
58-25,11.86,25.42,23.73,3.39,23.73,0,11.86,0,5825,Khan,25.42
58-26,13.92,21.52,12.66,0,37.97,0,13.92,0,5826,Negrin,37.97
58-27,25,23.08,17.31,0,15.38,5.77,13.46,0,5827,Krasner,25
58-28,10.2,24.49,12.24,0,36.73,0,16.33,0,5828,Negrin,36.73
58-29,16.16,15.15,11.11,2.02,36.36,2.02,17.17,0,5829,Negrin,36.36
58-30,26.09,19.57,15.22,2.17,26.09,0,10.87,0,5830,Tie,26.09
58-31,8.33,33.33,16.67,8.33,16.67,6.25,10.42,0,5831,Khan,33.33
58-32,21.88,34.38,21.88,3.13,9.38,3.13,6.25,0,5832,Khan,34.38
58-33,14.29,38.1,28.57,0,14.29,4.76,0,0,5833,Khan,38.1
58-34,22.08,29.87,10.39,0,24.68,2.6,10.39,0,5834,Khan,29.87
58-35,8.43,28.92,8.43,3.61,34.94,1.2,14.46,0,5835,Negrin,34.94
58-36,9.09,13.64,31.82,9.09,36.36,0,0,0,5836,Negrin,36.36
58-37,9.46,20.27,21.62,2.7,36.49,0,9.46,0,5837,Negrin,36.49
58-38,26.32,0,21.05,5.26,21.05,5.26,21.05,0,5838,Krasner,26.32
58-39,1.28,15.38,8.97,1.28,46.15,3.85,23.08,0,5839,Negrin,46.15
58-40,13.16,18.42,23.68,0,31.58,2.63,10.53,0,5840,Negrin,31.58
58-41,13.68,13.68,9.4,0,31.62,4.27,27.35,0,5841,Negrin,31.62
58-42,11.36,11.36,20.45,0,36.36,6.82,13.64,0,5842,Negrin,36.36
58-43,9.52,23.81,21.43,0,21.43,2.38,21.43,0,5843,Khan,23.81
58-44,10.84,34.94,22.89,0,26.51,1.2,3.61,0,5844,Khan,34.94
59-01,32.53,22.89,7.23,27.71,7.23,0,2.41,0,5901,Krasner,32.53
59-02,35.59,21.19,4.24,31.36,5.93,0.85,0.85,0,5902,Krasner,35.59
59-03,16.46,22.78,7.59,41.77,11.39,0,0,0,5903,El Shabazz,41.77
59-04,49.72,16.57,6.08,19.34,7.18,0.55,0.55,0,5904,Krasner,49.72
59-05,24.32,15.32,12.61,34.23,9.01,2.7,1.8,0,5905,El Shabazz,34.23
59-06,24.29,18.57,4.29,30,18.57,1.43,2.86,0,5906,El Shabazz,30
59-07,28.74,14.94,8.05,44.83,2.3,0,1.15,0,5907,El Shabazz,44.83
59-08,19.15,14.89,9.57,45.74,8.51,1.06,1.06,0,5908,El Shabazz,45.74
59-09,24.05,16.46,5.06,45.57,5.06,1.27,2.53,0,5909,El Shabazz,45.57
59-10,17.12,26.71,8.9,38.36,7.53,0.68,0.68,0,5910,El Shabazz,38.36
59-11,34.38,23.96,8.33,22.92,8.33,0,2.08,0,5911,Krasner,34.38
59-12,40.88,17.52,2.92,33.58,4.38,0,0.73,0,5912,Krasner,40.88
59-13,35.83,28.33,5,24.17,5,0.83,0.83,0,5913,Krasner,35.83
59-14,31.08,17.57,2.7,35.14,9.46,4.05,0,0,5914,El Shabazz,35.14
59-15,46.67,22.67,4,20,4,0,2.67,0,5915,Krasner,46.67
59-16,21.35,20.22,3.37,38.2,11.24,1.12,4.49,0,5916,El Shabazz,38.2
59-17,53.22,22.32,7.3,6.87,8.58,1.29,0.43,0,5917,Krasner,53.22
59-18,40.83,21.67,7.5,21.67,4.17,1.67,2.5,0,5918,Krasner,40.83
59-19,64.19,14.88,1.86,9.77,8.37,0,0.93,0,5919,Krasner,64.19
59-20,41.07,51.79,0,1.79,5.36,0,0,0,5920,Khan,51.79
59-21,51.95,16.88,2.6,17.53,8.44,2.6,0,0,5921,Krasner,51.95
59-22,53.2,26.11,2.96,9.85,7.39,0,0.49,0,5922,Krasner,53.2
59-23,44.8,22.4,2.4,19.2,9.6,1.6,0,0,5923,Krasner,44.8
59-24,59.5,20.66,2.48,8.26,7.44,0.83,0.83,0,5924,Krasner,59.5
59-25,51.37,23.97,6.16,10.27,6.16,1.37,0.68,0,5925,Krasner,51.37
60-01,42.5,11.25,13.75,8.75,20,1.25,2.5,0,6001,Krasner,42.5
60-02,43.28,19.4,8.96,18.66,6.72,1.49,1.49,0,6002,Krasner,43.28
60-03,38.46,15.38,17.95,16.67,8.97,2.56,0,0,6003,Krasner,38.46
60-04,23.94,18.31,22.54,22.54,9.86,1.41,1.41,0,6004,Krasner,23.94
60-05,36.67,8.89,12.22,24.44,16.67,1.11,0,0,6005,Krasner,36.67
60-06,25.64,11.54,24.36,24.36,11.54,0,2.56,0,6006,Krasner,25.64
60-07,20.79,12.87,27.72,19.8,17.82,0.99,0,0,6007,Untermeyer,27.72
60-08,58.33,16.67,7.29,9.38,7.29,0,1.04,0,6008,Krasner,58.33
60-09,66.01,10.67,2.77,9.88,7.91,1.58,1.19,0,6009,Krasner,66.01
60-10,45.57,10.13,6.33,24.05,8.86,3.8,1.27,0,6010,Krasner,45.57
60-11,39.53,9.3,11.63,24.42,11.63,1.16,2.33,0,6011,Krasner,39.53
60-12,59.26,12.96,5.56,12.04,8.33,1.85,0,0,6012,Krasner,59.26
60-13,51.55,14.43,4.12,19.59,10.31,0,0,0,6013,Krasner,51.55
60-14,18.28,12.9,17.2,26.88,18.28,2.15,4.3,0,6014,El Shabazz,26.88
60-15,43.12,17.43,4.59,13.76,20.18,0.92,0,0,6015,Krasner,43.12
60-16,38.96,11.69,15.58,12.99,19.48,1.3,0,0,6016,Krasner,38.96
60-17,29.41,12.61,9.24,16.81,31.09,0,0.84,0,6017,Negrin,31.09
60-18,27.62,19.05,7.62,20.95,24.76,0,0,0,6018,Krasner,27.62
60-19,23.23,12.12,13.13,25.25,21.21,1.01,4.04,0,6019,El Shabazz,25.25
60-20,19.78,18.68,9.89,17.58,34.07,0,0,0,6020,Negrin,34.07
60-21,37.88,6.06,12.12,27.27,12.12,0,4.55,0,6021,Krasner,37.88
60-22,31.31,13.13,13.13,26.26,15.15,1.01,0,0,6022,Krasner,31.31
60-23,56.86,14.71,6.86,12.75,7.84,0.98,0,0,6023,Krasner,56.86
61-01,32.69,9.62,9.62,38.46,5.77,0,1.92,1.92,6101,El Shabazz,38.46
61-02,34.09,13.64,4.55,30.68,11.36,0,5.68,0,6102,Krasner,34.09
61-03,32.93,19.51,9.76,23.17,9.76,1.22,2.44,1.22,6103,Krasner,32.93
